[Object Name]                     ,  [Type]  ,  [Host]        ,  [Login]             ,  [Active]  ,  [Earliest Time] ,  [Calendars]                       ,  [Object Used In]                  ,  [Object Dependencies]             
AJG.001                           ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AJG_WORKFLOW:JOBP}               ,                                    
AJG.002                           ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AJG_WORKFLOW:JOBP}               ,                                    
AJG.003                           ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AJG_WFLOW_EXTERNAL:JOBP}         ,                                    
AJG.004                           ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AJG_WFLOW_EXTERNAL:JOBP}         ,                                    
AJG_WFLOW_EXTERNAL                ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {AJG_WORKFLOW:JOBP}               ,                                    
AJG_WORKFLOW                      ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
ALLOC.ALLOC_SCHEDULE_BATCH        ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.ALLOCATION:JOBP}              ,                                    
ALLOC.PURGE                       ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.ALLOCATION:JOBP}              ,                                    
ALLOC.TEMPLATE_JOB_BATCH          ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
ALLOC.TEMPLATE_JOB_CALC           ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
AM.LOADER                         ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_3:JOBP}{PF.PHASE_3:JOBP}{PF.PHASE_3:JOBP},                                    
AM.TEST_JOB                       ,  JOBS    ,  RA_AGENTS     ,  LOGIN.RA            ,  true      ,                  ,                                    ,  {PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_FACT_LOAD:JOBP}{PF.SDE_ORACLE_ANALYTICS:JOBP}{PF.SIL_ON_DEMAND:JOBP}{PF.SIL_ORACLE_ANALYTICS:JOBP},                                    
AP_DAILY_JOB.001                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP}{MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
AP_DAILY_JOB.002                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP},                                    
AP_DAILY_JOB.003                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP},                                    
AP_DAILY_JOB.004                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP},                                    
AP_DAILY_JOB.005                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP}{MASTER_MONTHLY:JOBP},                                    
AP_DAILY_JOB.006                  ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AP_DAILY_PFLOW.001:JOBP}{AP_DAILY_PFLOW.002:JOBP}{AP_DAILY_PFLOW.003:JOBP},                                    
AP_DAILY_PFLOW.001                ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {MASTER_DAILY:JOBP}{MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
AP_DAILY_PFLOW.002                ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,  {MASTER_DAILY:JOBP}{MASTER_MONTHLY:JOBP}{MASTER_WEEKLY:JOBP},                                    
AP_DAILY_PFLOW.003                ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
APP_NAME.WORKFLOW_NAME            ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
APPLICATION_REPORT                ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
AR_JOB.001                        ,  JOBS    ,  VWADEV02      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AR_WORKFLOW:JOBP}                ,                                    
AR_JOB.002                        ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AR_WORKFLOW:JOBP}                ,                                    
AR_JOB.003                        ,  JOBS    ,  SLG_HOSTS     ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {AR_WORKFLOW:JOBP}                ,                                    
AR_WORKFLOW                       ,  JOBP    ,                ,                      ,  true      ,   23:00          ,                                    ,  {SCHEDULE:JSCH}                   ,                                    
ARPREMAT                          ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,                                    ,                                    
ARRXINVR                          ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,  {RA_TMPL_OEBS.AR.PERIOD.CLOSE:JOBP}{WRKF.OEBS.AUTO.INVOICE.TIP:JOBP},                                    
ARXGER                            ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,  {RA_TMPL_OEBS.AR.PERIOD.CLOSE:JOBP}{RA_TMPL_OEBS.AR.PERIOD.CLOSE:JOBP}{WRKF.OEBS.AUTO.INVOICE.TIP:JOBP},                                    
ARXRECON                          ,  JOBS    ,  GSO_OEBS_VWAGSO07,                      ,  true      ,                  ,                                    ,  {RA_TMPL_OEBS.AR.PERIOD.CLOSE:JOBP}{WRKF.OEBS.AUTO.INVOICE.TIP:JOBP},                                    
AUDIT_CHANGED_OBJECTS             ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
AUDIT_DELETED_OBJECTS             ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
AUDIT_NEW_JOBS                    ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
AUDIT_RESTARTED_OBJECTS           ,  JOBS    ,  WIN01         ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
AUDITPRG                          ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}                  ,                                    
AUDITSYS                          ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}                  ,                                    
AUTOMIC_DB_JOB                    ,  JOBS    ,  MSSQL         ,  POC_LOGINS          ,  true      ,                  ,                                    ,                                    ,                                    
AUTOMIC_JOBS_QUERY                ,  JOBS    ,  MSSQL         ,  POC_LOGINS          ,  true      ,                  ,                                    ,                                    ,                                    
AUTOMIC_STATISTICS_QUERY          ,  JOBS    ,  MSSQL         ,  POC_LOGINS          ,  true      ,                  ,                                    ,                                    ,                                    
AWS.EMR.DESCRIBE.JOBFLOW          ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {TEMPLATE.AWS.EMR.RUN.HIVE.JOBFLOW:JOBP},                                    
AWS.EMR.HIVE.RUN.JOBFLOW          ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {TEMPLATE.AWS.EMR.RUN.HIVE.JOBFLOW:JOBP},                                    
AWS.S3.DOWNLOAD.OBJECT            ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {TEMPLATE.AWS.S3.PROCESS.RESULTS:JOBP},                                    
AWS.S3.GET.FILE_NAME              ,  JOBS    ,  WEBSERVICES   ,                      ,  true      ,                  ,                                    ,  {TEMPLATE.AWS.S3.PROCESS.RESULTS:JOBP},                                    
BA.AS400.001                      ,  JOBS    ,  SWGAS403_OS400,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
BA.JDE.001                        ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA.JDE.002                        ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA.ZOS.001                        ,  JOBS    ,  ZOS           ,  LOGIN.ZOS           ,  true      ,                  ,                                    ,                                    ,                                    
BA.ZOS.002                        ,  JOBS    ,  ZOS           ,  LOGIN.ZOS           ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_HDFS.001                   ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_HDFS.002                   ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_HIVE.001                   ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_HIVE.002                   ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_MRED.001                   ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_PIG.001                    ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_HAD_PIG.002                    ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_JDE.001                        ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_JDE.002                        ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_PEOPLESOFT.001                 ,  JOBS    ,  VWAGSO16.PEOPLESOFT,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
BA_PS.001                         ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_PS.002                         ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BA_TABLEAU.001                    ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_ALLOCTSFUPD                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_COMPEFFUPD                  ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_DEPCHRGUPD                  ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_DISTINSRT                   ,  JOBS    ,  RMS_SIT       ,  LOGIN.COUNSEL.OS    ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_DITINSRT                    ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_1:JOBP}                 ,                                    
BATCH_EXPPROFUPD                  ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_ITMCOSTCOMPUPD              ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_ORDCOSTCOMPUPD              ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
BATCH_ORPOS_EXTRACT               ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_4:JOBP}                 ,                                    
BATCH_POSUPLD                     ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.POSUPLD:JOBP}{PF.POSUPLD_CH:JOBP},                                    
BATCH_POSUPLD.OLD                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_REQEXT                      ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}{PF.AIP_AD_HOC:JOBP}{PF.PHASE_3:JOBP},                                    
BATCH_RESA2RDW                    ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.RESA:JOBP}                    ,                                    
BATCH_RPLAPPRVGTAX                ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.PHASE_3:JOBP}                 ,                                    
BATCH_RPLEXT                      ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}{PF.PHASE_3:JOBP} ,                                    
BATCH_RULES                       ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SARULES_CH:JOBP}              ,                                    
BATCH_RULES.OLD                   ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_SACRYPT                     ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SACRYPT:JOBP}                 ,                                    
BATCH_SAGETREF                    ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.RESA:JOBP}{PF.RTLOG_PROCESSING:JOBP},                                    
BATCH_SAIMPTLOG                   ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_SAIMPTLOGI                  ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SAIMPTLOGI:JOBP}              ,                                    
BATCH_SARULES                     ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SARULES:JOBP}                 ,                                    
BATCH_SATOTALS                    ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SATOTALS:JOBP}                ,                                    
BATCH_SATOTALS.OLD                ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_SAVOUCH                     ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.SAVOUCH:JOBP}                 ,                                    
BATCH_SAVOUCH.OLD                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,                                    ,                                    
BATCH_SVC_BOOKTSF                 ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.AFTER_BATCH:JOBP}             ,                                    
BATCH_SVC_CUSTORDTSF              ,  JOBS    ,  RMS_AGENTS    ,  RMS_LOGIN           ,  true      ,                  ,                                    ,  {PF.AFTER_BATCH:JOBP}             ,                                    
BATCH_TOTALS                      ,  JOBS    ,  RMS_SIT       ,  LOGIN.COUNSEL.OS    ,  true      ,                  ,                                    ,  {PF.SATOTALS_CH:JOBP}             ,                                    
BAXTER.001.RANDOM_EXECUTION       ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BAXTER.002                        ,  JOBS    ,  &HOST#        ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BAXTER_LONG_RUNNING               ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
BI_REPORTING.001                  ,  JOBP    ,                ,                      ,  true      ,   21:00          ,                                    ,  {DEVELOPMENT_SCHEDULE:JSCH}       ,                                    
BI_REPORTING.001.ALIAS            ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
BI_REPORTING.002                  ,  JOBP    ,                ,                      ,  true      ,   21:30          ,   MONDAYS                          ,  {DEVELOPMENT_SCHEDULE:JSCH}       ,                                    
BI_REPORTING.003                  ,  JOBP    ,                ,                      ,  true      ,   22:00          ,   WORKDAYS_EXCL_HOLIDAYS           ,  {DEVELOPMENT_SCHEDULE:JSCH}       ,                                    
BI_REPORTING.004                  ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
BI_SSIS_PACKAGE.001               ,  JOBS    ,  CRPUSHC2WW01VD,  POC_LOGINS          ,  true      ,                  ,                                    ,  {BI_REPORTING.001:JOBP}{BI_REPORTING.001.ALIAS:JOBP},                                    
BI_SSIS_PACKAGE.002               ,  JOBS    ,  CRPUSHC2WW01VD,  POC_LOGINS          ,  true      ,                  ,                                    ,  {BI_REPORTING.002:JOBP}           ,                                    
BI_SSIS_PACKAGE.003               ,  JOBS    ,  CRPUSHC2WW01VD,  POC_LOGINS          ,  true      ,                  ,                                    ,  {BI_REPORTING.003:JOBP}           ,                                    
BI_SSIS_PACKAGE.004               ,  JOBS    ,  CRPUSHC2WW01VD,  POC_LOGINS          ,  true      ,                  ,                                    ,  {BI_REPORTING.004:JOBP}           ,                                    
BO_SALES_REPORT                   ,  JOBS    ,  VWAGSO16.BUSINESS.OBJECTS,                      ,  true      ,                  ,                                    ,                                    ,                                    
BUSINESS_AUTOMATION               ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
BW_ACTIVATE_PROCESS_CHAIN         ,  JOBS    ,  SAP_ECC       ,  SAP_USER            ,  true      ,                  ,                                    ,                                    ,                                    
CA7_DEMANDJOB                     ,  JOBS    ,  ITA#S901      ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
CACI_TESTING.001                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {JOBP.CACI.001:JOBP}{JOBP.CACI.012:JOBP}{JOBP.CACI.013:JOBP},                                    
CACI_TESTING.002                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {JOBP.CACI.001:JOBP}{JOBP.CACI.012:JOBP}{JOBP.CACI.013:JOBP},                                    
CACI_TESTING.003                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {JOBP.CACI.001:JOBP}{JOBP.CACI.012:JOBP}{JOBP.CACI.013:JOBP},                                    
CACI_TESTING.004                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {JOBP.CACI.001:JOBP}{JOBP.CACI.012:JOBP}{JOBP.CACI.013:JOBP},                                    
CACI_TESTING.005                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,  {JOBP.CACI.001:JOBP}{JOBP.CACI.012:JOBP}{JOBP.CACI.013:JOBP},                                    
CALL_API                          ,  JOBS    ,  ITA#S901      ,  UC4ADM              ,  true      ,                  ,                                    ,                                    ,                                    
CALL_AUTOMIC_WEBSERVICE           ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,                                    ,                                    
CALL_GOOGLE_REST                  ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,                                    ,                                    
CALL_NOAA_AREACODE                ,  JOBS    ,  WEBSERVICES   ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CALL_NOAA_CITY_STATE              ,  JOBS    ,  WEBSERVICES   ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CALL_PARTNER_WEBSERVICE           ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,  {BUSINESS_AUTOMATION:JOBP}{LANDIS_SMART_METER_AUTOMATION:JOBP},                                    
CALL_SALES_FORCE                  ,  JOBS    ,  WEBSERVICES   ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CALL_SERVICENOW                   ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,                                    ,                                    
CAPTURE_FNDSCURS                  ,  JOBS    ,  SRN_OEBSAGENT ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CARS_BUSINESS_AUTOMATION          ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CARS_IT_HOUSEKEEPING              ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CARS_IT_HOUSEKEEPING.002          ,  JOBP    ,                ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CCPRG                             ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}                  ,                                    
CDYNE_GET_QUICK_QUOTE             ,  JOBS    ,  WEBSERVICES   ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CEDNLD                            ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.PHASE_2:JOBP}                 ,                                    
CG.UNIX.001                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.002                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.003                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.004                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.005                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.006                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.007                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.008                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.009                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CG.UNIX.010                       ,  JOBS    ,  VWAGSO07      ,  LOGIN.VWAGSO07      ,  true      ,                  ,                                    ,                                    ,                                    
CHARTER_DEMO.001                  ,  JOBS    ,  VWAGSO16      ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
CHECK_AND_START_VM                ,  JOBS    ,  VWAGSO16.VMWARE,                      ,  true      ,                  ,                                    ,  {VM_IT_HOUSEKEEPING:JOBP}         ,                                    
CKI_MANY_STEP                     ,  JOBS    ,  VWADEV02.INFORMATICA,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_CREATE                 ,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_INCIDENT_CREATE        ,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_QUERY_INCIDENT_CREATE_TABLE,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_QUERY_INCIDENT_TABLE   ,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_UPDATE_INCIDENT        ,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_REMEDY_UPDATE_NEW_TRY         ,  JOBS    ,  VWAGSO16.REMEDY,                      ,  true      ,                  ,                                    ,                                    ,                                    
CKI_TEMPLATE_TEST                 ,  JOBS    ,  &HOST#        ,  OS_LOGIN            ,  true      ,                  ,                                    ,                                    ,                                    
CLEAR_ORDER                       ,  JOBS    ,  SQL           ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
CLEARVIEW_ADMIN_JOB               ,  JOBS    ,  NB060961      ,  OS_NB060961         ,  true      ,                  ,                                    ,                                    ,                                    
CLICKSTREAM_MASTER_JOB            ,  JOBS    ,  TALEND_HADOOP ,  TALEND              ,  true      ,                  ,                                    ,                                    ,                                    
CLONE_VM                          ,  JOBS    ,  VMWARE        ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CLOSE_SNOW_TICKET_REST            ,  JOBS    ,  VWAGSO16.WEBSERVICES,                      ,  true      ,                  ,                                    ,                                    ,                                    
CLOSE_TEST                        ,  JOBS    ,  VWAGSO16.SERVICENOW,                      ,  true      ,                  ,                                    ,                                    ,                                    
CLOSE_TICKET_USER                 ,  JOBS    ,  SERVICE_NOW   ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CMPPRG                            ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}                  ,                                    
CMPUPLD                           ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AD_HOC:JOBP}                  ,                                    
CNTRMAIN                          ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.PHASE_0:JOBP}                 ,                                    
CNTRORDB                          ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.AIP_AD_HOC:JOBP}{PF.PHASE_3:JOBP},                                    
CNTRPRSS                          ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.PHASE_3:JOBP}                 ,                                    
COGNOS_RUN_DSJOB_TEMPLATE         ,  JOBS    ,  NB6194        ,  USER                ,  true      ,                  ,                                    ,                                    ,                                    
COGNOS_TMI_JOB                    ,  JOBS    ,  WIN01         ,  UC4.NA              ,  true      ,                  ,                                    ,                                    ,                                    
CONCURRENT_TEST                   ,  JOBS    ,  NB6194        ,  UC4ADM              ,  true      ,                  ,                                    ,                                    ,                                    
COSTEVENTPRG                      ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.PHASE_0:JOBP}                 ,                                    
CREATE_INCIDENT_ON_ABEND          ,  JOBS    ,  <CIT>         ,                      ,  true      ,                  ,                                    ,                                    ,                                    
CREMHIERDLY                       ,  JOBS    ,  RMS_RA_AGENTS ,                      ,  true      ,                  ,                                    ,  {PF.PHASE_4:JOBP}                 ,                                    
